,Unnamed: 0.1,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs
802,802,frontenac gazette,,,,,10.0,189.0,10,2013,2012.0,2.0,Thursday,,,,,frontenac gazette,both,,[nan],,Thursday,663.0,8515.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8515.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],2013.0,0.0,8515.0,0.0,8515.0,Thursday,right_only,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
803,803,frontenac gazette,,0.57,1160.0,1160.0,10.0,189.0,10,2014,2012.0,2.0,Thursday,,0.57,1160.0,1160.0,frontenac gazette,both,,[nan],,Thursday,664.0,8727.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8727.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],2013.0,0.0,8727.0,0.0,8727.0,Thursday,perfect_match,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
804,804,frontenac gazette,,0.67,1160.0,1160.0,10.0,161.0,10.0,2015,2013.0,2.0,Thursday,,0.67,1160.0,1160.0,frontenac gazette,both,,[nan],,Thursday,665.0,8882.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8882.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],2013.0,0.0,8882.0,0.0,8882.0,Thursday,perfect_match,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
805,805,frontenac gazette,,0.67,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Thursday,,0.67,,1160.0,frontenac gazette,both,,[nan],,Thursday,666.0,8622.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8622.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],2013.0,0.0,8622.0,0.0,8622.0,Thursday,perfect_match,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
806,806,frontenac gazette,,0.67,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,0.67,,1160.0,frontenac gazette,both,,[nan],,Thursday,667.0,8101.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8101.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],2013.0,0.0,8101.0,0.0,8101.0,Thursday,perfect_match,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
1037,1037,port colborne inport news,11055.0,0.88,147.0,368.0,9.0,160.0,3.0,2013,2012.0,1.0,Thursday,11055.0,0.88,147.0,368.0,in port news,both,,[nan],,Thursday,845.0,10623.0,B,port%20colborne,in port news,sun media corporation,0.0,ON,10623.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,10623.0,0.0,10623.0,Wednesday,left_imperfect_match,197,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1038,1042,port colborne inport news,11055.0,0.88,147.0,368.0,9.0,160.0,3.0,2013,2012.0,1.0,Thursday,11055.0,0.88,147.0,368.0,in port news,both,,[nan],,Wednesday,845.0,10623.0,B,port%20colborne,in port news,sun media corporation,0.0,ON,10623.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,10623.0,0.0,10623.0,Wednesday,right_imperfect_match,198,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1039,1038,port colborne inport news,10623.0,0.88,147.0,368.0,9.0,160.0,3,2014,2013.0,1.0,Thursday,10623.0,0.88,147.0,368.0,in port news,both,,[nan],,Thursday,846.0,10129.0,B,port%20colborne,in port news,sun media corporation,0.0,ON,10129.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,10129.0,0.0,10129.0,Wednesday,left_imperfect_match,197,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1040,1043,port colborne inport news,10623.0,0.88,147.0,368.0,9.0,160.0,3,2014,2013.0,1.0,Thursday,10623.0,0.88,147.0,368.0,in port news,both,,[nan],,Wednesday,846.0,10129.0,B,port%20colborne,in port news,sun media corporation,0.0,ON,10129.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,10129.0,0.0,10129.0,Wednesday,right_imperfect_match,198,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1041,1039,port colborne inport news,10129.0,0.93,147.0,368.0,9.0,160.0,3.0,2015,2014.0,1.0,Thursday,10129.0,0.93,147.0,368.0,in port news,both,,[nan],,Thursday,847.0,9880.0,B,port%20colborne,in port news,sun media corporation,0.0,ON,9880.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,9880.0,0.0,9880.0,Wednesday,left_imperfect_match,197,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1042,1044,port colborne inport news,10129.0,0.93,147.0,368.0,9.0,160.0,3.0,2015,2014.0,1.0,Thursday,10129.0,0.93,147.0,368.0,in port news,both,,[nan],,Wednesday,847.0,9880.0,B,port%20colborne,in port news,sun media corporation,0.0,ON,9880.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,9880.0,0.0,9880.0,Wednesday,right_imperfect_match,198,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1043,1040,port colborne inport news,9880.0,0.93,,368.0,9.0,160.0,3.0,2016,2015.0,1.0,Thursday,9880.0,0.93,,368.0,in port news,both,,[nan],,Thursday,848.0,9849.0,B,port%20colborne,in port news,sun media corporation,0.0,ON,9849.0,postmedia network inc.,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,9849.0,0.0,9849.0,Wednesday,left_imperfect_match,197,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1044,1045,port colborne inport news,9880.0,0.93,,368.0,9.0,160.0,3.0,2016,2015.0,1.0,Thursday,9880.0,0.93,,368.0,in port news,both,,[nan],,Wednesday,848.0,9849.0,B,port%20colborne,in port news,sun media corporation,0.0,ON,9849.0,postmedia network inc.,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,9849.0,0.0,9849.0,Wednesday,right_imperfect_match,198,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1045,1041,port colborne inport news,9849.0,0.93,,368.0,9.0,160.0,3.0,2017,2016.0,1.0,Thursday,9849.0,0.93,,368.0,in port news,both,,[nan],,Thursday,849.0,9834.0,B,port%20colborne,in port news,postmedia network inc.,0.0,ON,9834.0,postmedia network inc.,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,9834.0,0.0,9834.0,Wednesday,left_imperfect_match,197,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
1046,1046,port colborne inport news,9849.0,0.93,,368.0,9.0,160.0,3.0,2017,2016.0,1.0,Thursday,9849.0,0.93,,368.0,in port news,both,,[nan],,Wednesday,849.0,9834.0,B,port%20colborne,in port news,postmedia network inc.,0.0,ON,9834.0,postmedia network inc.,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1.0,['Port Colborne'],2013.0,0.0,9834.0,0.0,9834.0,Wednesday,right_imperfect_match,198,145,0,1,0,1,0,0,0,0,0,0,0,['Niagara']
2411,2411,st. marys journal argus,1979.0,0.93,1160.0,1160.0,10.0,161.0,10,2014,2013.0,1.0,Wednesday,1979.0,0.93,1160.0,1160.0,st. marys journal argus,both,,[nan],,Wednesday,923.0,72.0,T,st.%20marys,journal argus,metroland media group ltd.,1761.0,ON,1833.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2014.0,0.0,72.0,1761.0,1833.0,Wednesday,perfect_match,471,362,1,1,1,1,0,0,0,0,0,0,0,['Perth']
2412,2412,st. marys journal argus,1833.0,0.93,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Wednesday,1833.0,0.93,1160.0,1160.0,st. marys journal argus,both,,[nan],,Wednesday,924.0,86.0,T,st.%20marys,journal argus,metroland media group ltd.,1584.0,ON,1670.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2014.0,0.0,86.0,1584.0,1670.0,Wednesday,perfect_match,471,362,1,1,1,1,0,0,0,0,0,0,0,['Perth']
2413,2413,st. marys journal argus,1670.0,0.93,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Wednesday,1670.0,0.93,,1160.0,st. marys journal argus,both,,[nan],,Wednesday,925.0,110.0,T,st.%20marys,journal argus,metroland media group ltd.,1354.0,ON,1464.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2014.0,0.0,110.0,1354.0,1464.0,Wednesday,perfect_match,471,362,1,1,1,1,0,0,0,0,0,0,0,['Perth']
2414,2414,st. marys journal argus,1464.0,0.93,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Wednesday,1464.0,0.93,,1160.0,st. marys journal argus,both,,[nan],,Wednesday,926.0,100.0,T,st.%20marys,journal argus,metroland media group ltd.,1352.0,ON,1452.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2014.0,0.0,100.0,1352.0,1452.0,Wednesday,perfect_match,471,362,1,1,1,1,0,0,0,0,0,0,0,['Perth']
2415,2415,st. marys journal argus weekender,6886.0,1.05,335.0,1160.0,10.0,175.0,10.0,2013,2012.0,1.0,Thursday,6886.0,1.05,335.0,1160.0,st. marys journal argus weekender,both,,[nan],,Thursday,927.0,6976.0,T,st.%20marys,journal argus weekender,metroland media group ltd.,0.0,ON,6976.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2013.0,0.0,6976.0,0.0,6976.0,Thursday,perfect_match,472,363,0,1,0,1,0,0,0,0,0,0,0,['Perth']
2416,2416,st. marys journal argus weekender,7022.0,1.14,1160.0,1160.0,10.0,161.0,10,2014,2013.0,1.0,Thursday,7022.0,1.14,1160.0,1160.0,st. marys journal argus weekender,both,,[nan],,Thursday,928.0,7011.0,T,st.%20marys,journal argus weekender,metroland media group ltd.,0.0,ON,7011.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2013.0,0.0,7011.0,0.0,7011.0,Thursday,perfect_match,472,363,0,1,0,1,0,0,0,0,0,0,0,['Perth']
2417,2417,st. marys journal argus weekender,6994.0,1.14,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,6994.0,1.14,1160.0,1160.0,st. marys journal argus weekender,both,,[nan],,Thursday,929.0,6869.0,T,st.%20marys,journal argus weekender,metroland media group ltd.,0.0,ON,6869.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2013.0,0.0,6869.0,0.0,6869.0,Thursday,perfect_match,472,363,0,1,0,1,0,0,0,0,0,0,0,['Perth']
2418,2418,st. marys journal argus weekender,7165.0,1.14,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Thursday,7165.0,1.14,,1160.0,st. marys journal argus weekender,both,,[nan],,Thursday,930.0,7170.0,T,st.%20marys,journal argus weekender,metroland media group ltd.,0.0,ON,7170.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2013.0,0.0,7170.0,0.0,7170.0,Thursday,perfect_match,472,363,0,1,0,1,0,0,0,0,0,0,0,['Perth']
2419,2419,st. marys journal argus weekender,,1.14,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,1.14,,1160.0,st. marys journal argus weekender,both,,[nan],,Thursday,931.0,6896.0,T,st.%20marys,journal argus weekender,metroland media group ltd.,0.0,ON,6896.0,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0,"[(43.2570855, -81.1408629)]",,,,,,1.0,st. marys,0.0,0.0,1.0,['St. Marys'],2013.0,0.0,6896.0,0.0,6896.0,Thursday,perfect_match,472,363,0,1,0,1,0,0,0,0,0,0,0,['Perth']
1076,1076,kanata kourier standard,26227.0,1.62,335.0,1160.0,6.0,218.0,5.0,2013,2012.0,1.0,Thursday,26227.0,1.62,335.0,1160.0,kanata kourier standard,both,,[nan],,Thursday,939.0,26702.0,T,kanata,kanata kourier standard,metroland media group ltd.,0.0,ON,26702.0,metroland media group ltd.,"['kanata ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3128048, -75.8940505)]",,,,,,1.0,kanata,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,26702.0,0.0,26702.0,Thursday,perfect_match,204,151,1,1,1,1,0,0,0,0,0,0,0,['Ottawa']
1077,1077,kanata kourier standard,27434.5,1.13,1160.0,1160.0,10.0,189.0,10,2014,2012.0,2.0,Thursday,27434.5,1.13,1160.0,1160.0,kanata kourier standard,both,,[nan],,Thursday,940.0,28101.0,T,kanata,kanata kourier standard,metroland media group ltd.,4462.0,ON,32563.0,metroland media group ltd.,"['kanata ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3128048, -75.8940505)]",,,,,,1.0,kanata,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,28101.0,4462.0,32563.0,Thursday,perfect_match,204,151,1,1,1,1,0,0,0,0,0,0,0,['Ottawa']
1078,1078,kanata kourier standard,28642.0,1.33,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,28642.0,1.33,1160.0,1160.0,kanata kourier standard,both,,[nan],,Thursday,941.0,29010.0,T,kanata,kanata kourier standard,metroland media group ltd.,0.0,ON,29010.0,metroland media group ltd.,"['kanata ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3128048, -75.8940505)]",,,,,,1.0,kanata,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,29010.0,0.0,29010.0,Thursday,perfect_match,204,151,1,1,1,1,0,0,0,0,0,0,0,['Ottawa']
1079,1079,kanata kourier standard,,1.33,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Thursday,,1.33,,1160.0,kanata kourier standard,both,,[nan],,Thursday,942.0,29024.0,T,kanata,kanata kourier standard,metroland media group ltd.,0.0,ON,29024.0,metroland media group ltd.,"['kanata ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3128048, -75.8940505)]",,,,,,1.0,kanata,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,29024.0,0.0,29024.0,Thursday,perfect_match,204,151,1,1,1,1,0,0,0,0,0,0,0,['Ottawa']
1080,1080,kanata kourier standard,,1.33,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,1.33,,1160.0,kanata kourier standard,both,,[nan],,Thursday,943.0,29161.0,T,kanata,kanata kourier standard,metroland media group ltd.,0.0,ON,29161.0,metroland media group ltd.,"['kanata ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3128048, -75.8940505)]",,,,,,1.0,kanata,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,29161.0,0.0,29161.0,Thursday,perfect_match,204,151,1,1,1,1,0,0,0,0,0,0,0,['Ottawa']
1206,1206,kingston heritage,,,,,10.0,189.0,10,2013,2012.0,2.0,Thursday,,,,,kingston heritage,both,,[nan],,Thursday,986.0,47070.0,T,kingston,kingston heritage,metroland media group ltd.,0.0,ON,47070.0,metroland media group ltd.,"['kingston ,ON, Canada']",123798.0,123363.0,0.4,59977.0,53518.0,274.4,451.19,42.3,102125.0,14110.0,28455.0,59560.0,1430.0,28325.0,102125.0,98580.0,35034.0,120220.0,102740.0,15840.0,"[(44.230687, -76.481323)]",,,,,,1.0,kingston,0.0,0.0,1.0,['Kingston'],2013.0,0.0,47070.0,0.0,47070.0,Thursday,right_only,227,169,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
1207,1207,kingston heritage,,0.98,1160.0,1160.0,10.0,189.0,10,2014,2012.0,2.0,Thursday,,0.98,1160.0,1160.0,kingston heritage,both,,[nan],,Thursday,987.0,45971.0,T,kingston,kingston heritage,metroland media group ltd.,0.0,ON,45971.0,metroland media group ltd.,"['kingston ,ON, Canada']",123798.0,123363.0,0.4,59977.0,53518.0,274.4,451.19,42.3,102125.0,14110.0,28455.0,59560.0,1430.0,28325.0,102125.0,98580.0,35034.0,120220.0,102740.0,15840.0,"[(44.230687, -76.481323)]",,,,,,1.0,kingston,0.0,0.0,1.0,['Kingston'],2013.0,0.0,45971.0,0.0,45971.0,Thursday,perfect_match,227,169,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
1208,1208,kingston heritage,,1.16,1160.0,1160.0,10.0,161.0,10.0,2015,2013.0,2.0,Thursday,,1.16,1160.0,1160.0,kingston heritage,both,,[nan],,Thursday,988.0,46251.0,T,kingston,kingston heritage,metroland media group ltd.,0.0,ON,46251.0,metroland media group ltd.,"['kingston ,ON, Canada']",123798.0,123363.0,0.4,59977.0,53518.0,274.4,451.19,42.3,102125.0,14110.0,28455.0,59560.0,1430.0,28325.0,102125.0,98580.0,35034.0,120220.0,102740.0,15840.0,"[(44.230687, -76.481323)]",,,,,,1.0,kingston,0.0,0.0,1.0,['Kingston'],2013.0,0.0,46251.0,0.0,46251.0,Thursday,perfect_match,227,169,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
1209,1209,kingston heritage,,1.16,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Thursday,,1.16,,1160.0,kingston heritage,both,,[nan],,Thursday,989.0,46061.0,T,kingston,kingston heritage,metroland media group ltd.,0.0,ON,46061.0,metroland media group ltd.,"['kingston ,ON, Canada']",123798.0,123363.0,0.4,59977.0,53518.0,274.4,451.19,42.3,102125.0,14110.0,28455.0,59560.0,1430.0,28325.0,102125.0,98580.0,35034.0,120220.0,102740.0,15840.0,"[(44.230687, -76.481323)]",,,,,,1.0,kingston,0.0,0.0,1.0,['Kingston'],2013.0,0.0,46061.0,0.0,46061.0,Thursday,perfect_match,227,169,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
