,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,ID,ID2,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge
558,fort frances times,3816.0,1.45,,395.0,6.0,301.0,1.0,2017,2016.0,1.0,Wednesday,117,89,3816.0,1.45,,395.0,fort frances times,both,,,,Wednesday,660.0,133.0,B,fort%20frances,fort frances times,fort frances times ltd.,3287.0,ON,3420.0,fort frances times ltd.,"['fort frances ,ON, Canada']",7739.0,7952.0,-2.7,3758.0,3449.0,303.4,25.51,43.3,6315.0,1370.0,1885.0,3060.0,80.0,850.0,6315.0,6130.0,36703.0,7555.0,7135.0,385.0,"[(48.6114425, -93.3967615)]",,,,,,0.0,fort frances,0.0,0.0,0.0,['Fort Frances'],141.0,119.0,2013.0,0.0,133.0,3287.0,3420.0,Wednesday,both
559,fort frances times,3420.0,1.52,,395.0,6.0,301.0,1.0,2018,2017.0,1.0,Wednesday,117,89,3420.0,1.52,,395.0,fort frances times,both,,,,Wednesday,661.0,137.0,B,fort%20frances,fort frances times,fort frances times ltd.,3244.0,ON,3381.0,fort frances times ltd.,"['fort frances ,ON, Canada']",7739.0,7952.0,-2.7,3758.0,3449.0,303.4,25.51,43.3,6315.0,1370.0,1885.0,3060.0,80.0,850.0,6315.0,6130.0,36703.0,7555.0,7135.0,385.0,"[(48.6114425, -93.3967615)]",,,,,,0.0,fort frances,0.0,0.0,0.0,['Fort Frances'],141.0,119.0,2013.0,0.0,137.0,3244.0,3381.0,Wednesday,both
560,fort frances times,3059.0,1.55,,400.0,6.0,301.0,1.0,2019,2018.0,1.0,Wednesday,117,89,3059.0,1.55,,400.0,fort frances times,both,,,,Wednesday,662.0,136.0,B,fort%20frances,fort frances times,fort frances times ltd.,2723.0,ON,2859.0,fort frances times ltd.,"['fort frances ,ON, Canada']",7739.0,7952.0,-2.7,3758.0,3449.0,303.4,25.51,43.3,6315.0,1370.0,1885.0,3060.0,80.0,850.0,6315.0,6130.0,36703.0,7555.0,7135.0,385.0,"[(48.6114425, -93.3967615)]",,,,,,0.0,fort frances,0.0,0.0,0.0,['Fort Frances'],141.0,119.0,2013.0,0.0,136.0,2723.0,2859.0,Wednesday,both
561,frontenac gazette,,0.57,1160.0,1160.0,10.0,189.0,10,2014,2012.0,2.0,Thursday,118,90,,0.57,1160.0,1160.0,frontenac gazette,both,,,,Thursday,664.0,8727.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8727.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],142.0,120.0,2013.0,0.0,8727.0,0.0,8727.0,Thursday,both
562,frontenac gazette,,0.67,1160.0,1160.0,10.0,161.0,10.0,2015,2013.0,2.0,Thursday,118,90,,0.67,1160.0,1160.0,frontenac gazette,both,,,,Thursday,665.0,8882.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8882.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],142.0,120.0,2013.0,0.0,8882.0,0.0,8882.0,Thursday,both
563,frontenac gazette,,0.67,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Thursday,118,90,,0.67,,1160.0,frontenac gazette,both,,,,Thursday,666.0,8622.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8622.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],142.0,120.0,2013.0,0.0,8622.0,0.0,8622.0,Thursday,both
564,frontenac gazette,,0.67,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,118,90,,0.67,,1160.0,frontenac gazette,both,,,,Thursday,667.0,8101.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8101.0,metroland media group ltd.,"['frontenac ,ON, Canada']",18646.0,18113.0,2.9,9213.0,7186.0,19.2,971.56,43.0,15600.0,2255.0,4475.0,8870.0,340.0,2660.0,15600.0,14980.0,40681.0,18590.0,17375.0,1185.0,"[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1.0,['South Frontenac'],142.0,120.0,2013.0,0.0,8101.0,0.0,8101.0,Thursday,both
565,frontenac news,8641.0,0.82,335.0,1160.0,6.0,218.0,5.0,2013,2012.0,1.0,Thursday,119,91,8919.5,0.85,220.5,697.5,sharbot lake the frontenac news,both,,,,Thursday,2372.0,9166.0,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9166.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,0.0,0.0,0.0,['Central Frontenac'],519.0,449.0,2013.0,0.0,9166.0,0.0,9166.0,Thursday,both
566,frontenac news,9198.0,0.88,106.0,235.0,6.0,205.0,5.0,2013,2012.0,1.0,Thursday,119,91,8919.5,0.85,220.5,697.5,sharbot lake the frontenac news,both,,,,Thursday,2372.0,9166.0,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9166.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,0.0,0.0,0.0,['Central Frontenac'],519.0,449.0,2013.0,0.0,9166.0,0.0,9166.0,Thursday,both
567,frontenac news,9166.0,1.0,106.0,235.0,6.0,205.0,5,2014,2013.0,1.0,Thursday,119,91,9166.0,1.0,106.0,235.0,sharbot lake the frontenac news,both,,,,Thursday,2373.0,9210.0,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9210.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,0.0,0.0,0.0,['Central Frontenac'],519.0,449.0,2013.0,0.0,9210.0,0.0,9210.0,Thursday,both
568,frontenac news,9210.0,1.0,106.0,235.0,6.0,205.0,5.0,2015,2014.0,1.0,Thursday,119,91,9210.0,1.0,106.0,235.0,sharbot lake the frontenac news,both,,,,Thursday,2374.0,9159.0,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9159.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,0.0,0.0,0.0,['Central Frontenac'],519.0,449.0,2013.0,0.0,9159.0,0.0,9159.0,Thursday,both
569,frontenac news,9159.0,1.02,,259.0,6.0,205.0,5.0,2016,2015.0,1.0,Thursday,119,91,9159.0,1.02,,259.0,sharbot lake the frontenac news,both,,,,Thursday,2375.0,9135.0,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9135.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,0.0,0.0,0.0,['Central Frontenac'],519.0,449.0,2013.0,0.0,9135.0,0.0,9135.0,Thursday,both
570,frontenac news,9135.0,1.02,,259.0,6.0,205.0,5.0,2017,2016.0,1.0,Thursday,119,91,9135.0,1.02,,259.0,sharbot lake the frontenac news,both,,,,Thursday,2376.0,9274.0,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9274.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,0.0,0.0,0.0,['Central Frontenac'],519.0,449.0,2013.0,0.0,9274.0,0.0,9274.0,Thursday,both
571,frontenac news,,1.06,,259.0,6.0,205.0,5.0,2018,2016.0,2.0,Thursday,119,91,,1.06,,259.0,sharbot lake the frontenac news,both,,,,Thursday,2377.0,,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,0.0,0.0,0.0,['Central Frontenac'],519.0,449.0,2013.0,1.0,,0.0,,Thursday,both
572,frontenac news,,1.12,,259.0,6.0,205.0,5.0,2019,2016.0,3.0,Thursday,119,91,,1.12,,259.0,sharbot lake the frontenac news,both,,,,Thursday,2378.0,,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,0.0,0.0,0.0,['Central Frontenac'],519.0,449.0,2013.0,1.0,,0.0,,Thursday,both
573,gananoque reporter,,1.08,176.0,429.0,9.0,160.0,3.0,2013,0.0,2013.0,Thursday,120,92,,1.08,176.0,429.0,gananoque reporter,both,,,,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
574,gananoque reporter,,1.11,176.0,429.0,9.0,160.0,3,2014,0.0,2014.0,Thursday,120,92,,1.11,176.0,429.0,gananoque reporter,both,,,,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
575,gananoque reporter,,1.11,176.0,429.0,9.0,160.0,3.0,2015,0.0,2015.0,Thursday,120,92,,1.11,176.0,429.0,gananoque reporter,both,,,,Thursday,1749.0,6439.0,T,gananoque,reporter,sun media corporation,24.0,ON,6463.0,sun media corporation,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0,"[(44.3352722, -76.1646638)]",,,,,,0.0,gananoque,0.0,0.0,0.0,['Gananoque'],389.0,329.0,2015.0,0.0,6439.0,24.0,6463.0,Thursday,both
576,gananoque reporter,,1.11,,429.0,9.0,160.0,3.0,2016,2014.0,2.0,Thursday,120,92,,1.11,,429.0,gananoque reporter,both,,,,Thursday,1750.0,,T,gananoque,reporter,sun media corporation,18.5,ON,,postmedia network inc.,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0,"[(44.3352722, -76.1646638)]",,,,,,0.0,gananoque,0.0,0.0,0.0,['Gananoque'],389.0,329.0,2015.0,1.0,,18.5,,Thursday,both
577,gananoque reporter,,1.11,,429.0,9.0,160.0,3.0,2017,2014.0,3.0,Thursday,120,92,,1.11,,429.0,gananoque reporter,both,,,,Thursday,1751.0,,T,gananoque,reporter,postmedia network inc.,13.0,ON,,postmedia network inc.,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0,"[(44.3352722, -76.1646638)]",,,,,,0.0,gananoque,0.0,0.0,0.0,['Gananoque'],389.0,329.0,2015.0,0.0,,13.0,,Thursday,both
578,gananoque reporter,,1.11,,429.0,10.0,160.0,10.0,2018,2016.0,2.0,Thursday,120,92,,1.11,,429.0,gananoque reporter,both,,,,Thursday,1752.0,,T,gananoque,reporter,postmedia network inc.,,ON,,postmedia network inc.,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0,"[(44.3352722, -76.1646638)]",,,,,,0.0,gananoque,0.0,0.0,0.0,['Gananoque'],389.0,329.0,2015.0,1.0,,,,Thursday,both
579,gananoque reporter,,1.11,,429.0,10.0,160.0,10.0,2019,2016.0,3.0,Thursday,120,92,,1.11,,429.0,gananoque reporter,both,,,,Thursday,1753.0,,T,gananoque,reporter,postmedia network inc.,,ON,,postmedia network inc.,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0,"[(44.3352722, -76.1646638)]",,,,,,0.0,gananoque,0.0,0.0,0.0,['Gananoque'],389.0,329.0,2015.0,1.0,,,,Thursday,both
580,georgetown acton independent free press,,2.57,335.0,1160.0,10.0,175.0,10.0,2013,2011.0,2.0,Thursday,121,93,,2.57,335.0,1160.0,georgetown acton independent free press,both,,,,Thursday,855.0,22113.0,T,georgetown&acton,independent  free press,metroland media group ltd.,86.0,ON,22199.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0.0,['Halton Hills'],201.0,170.0,2013.0,0.0,22057.0,79.5,22136.5,Thursday,both
581,georgetown acton independent free press,,2.8,1160.0,1160.0,10.0,161.0,10,2014,2012.0,2.0,Thursday,121,93,,2.8,1160.0,1160.0,georgetown acton independent free press,both,,,,Thursday,856.0,22254.0,T,georgetown&acton,independent  free press,metroland media group ltd.,50.0,ON,22304.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0.0,['Halton Hills'],201.0,170.0,2013.0,0.0,21892.5,59.0,21951.5,Thursday,both
582,georgetown acton independent free press,,2.8,1160.0,1160.0,10.0,161.0,10.0,2015,2013.0,2.0,Thursday,121,93,,2.8,1160.0,1160.0,georgetown acton independent free press,both,,,,Thursday,857.0,22651.0,T,georgetown&acton,independent  free press,metroland media group ltd.,24.0,ON,22675.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0.0,['Halton Hills'],201.0,170.0,2013.0,0.0,22262.375,37.5,22299.875,Thursday,both
583,georgetown acton independent free press,22541.0,2.8,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Thursday,121,93,22541.0,2.8,,1160.0,georgetown acton independent free press,both,,,,Thursday,858.0,22558.0,T,georgetown&acton,independent  free press,metroland media group ltd.,27.0,ON,22585.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0.0,['Halton Hills'],201.0,170.0,2013.0,0.0,22387.25,30.5,22417.75,Thursday,both
584,georgetown acton independent free press,22585.0,2.8,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,121,93,22585.0,2.8,,1160.0,georgetown acton independent free press,both,,,,Thursday,859.0,22875.0,T,georgetown&acton,independent  free press,metroland media group ltd.,18.0,ON,22893.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0.0,['Halton Hills'],201.0,170.0,2013.0,1.0,22717.125,17.5,22734.625,Thursday,both
585,georgetown acton independent free press,23084.0,2.8,,1160.0,10.0,161.0,10.0,2018,2016.0,2.0,Thursday,121,93,23084.0,2.8,,1160.0,georgetown acton independent free press,both,,,,Thursday,860.0,23192.0,T,georgetown&acton,independent  free press,metroland media group ltd.,9.0,ON,23201.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0.0,['Halton Hills'],201.0,170.0,2013.0,1.0,23047.0,4.5,23051.5,Thursday,both
586,georgetown acton independent free press,23583.0,2.8,,1160.0,10.0,161.0,10.0,2019,2018.0,1.0,Thursday,121,93,23583.0,2.8,,1160.0,georgetown acton independent free press,both,,,,Thursday,861.0,23509.0,T,georgetown&acton,independent  free press,metroland media group ltd.,0.0,ON,23509.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0.0,['Halton Hills'],201.0,170.0,2013.0,0.0,23509.0,0.0,23509.0,Thursday,both
587,georgetown acton independent free press,,2.57,335.0,1160.0,10.0,175.0,10.0,2013,2011.0,2.0,Tuesday,122,93,,2.57,335.0,1160.0,georgetown acton independent free press,both,,,,Tuesday,862.0,22001.0,T,georgetown&acton,independent  free press,metroland media group ltd.,73.0,ON,22074.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0.0,['Halton Hills'],202.0,170.0,2013.0,0.0,22057.0,79.5,22136.5,Tuesday,both
588,georgina advocate,17008.0,1.92,335.0,1160.0,10.0,175.0,10.0,2013,2012.0,1.0,Thursday,123,94,17008.0,1.92,335.0,1160.0,keswick georgina advocate,both,,,,Thursday,700.0,17095.0,T,keswick,georgina advocate,metroland media group ltd.,0.0,ON,17095.0,metroland media group ltd.,"['keswick ,ON, Canada']",45418.0,43517.0,4.4,18687.0,16821.0,157.8,287.75,40.7,37275.0,7550.0,12525.0,17195.0,650.0,4395.0,37275.0,35725.0,35140.0,44765.0,38700.0,6010.0,"[(44.2396166, -79.4686558)]",,,,,,0.0,keswick,0.0,0.0,0.0,['Georgina'],159.0,136.0,2013.0,0.0,14217.0,0.0,14217.0,Thursday,both
589,georgina advocate,17139.0,2.1,1160.0,1160.0,10.0,161.0,10,2014,2013.0,1.0,Thursday,123,94,17139.0,2.1,1160.0,1160.0,keswick georgina advocate,both,,,,Thursday,701.0,17530.0,T,keswick,georgina advocate,metroland media group ltd.,0.0,ON,17530.0,metroland media group ltd.,"['keswick ,ON, Canada']",45418.0,43517.0,4.4,18687.0,16821.0,157.8,287.75,40.7,37275.0,7550.0,12525.0,17195.0,650.0,4395.0,37275.0,35725.0,35140.0,44765.0,38700.0,6010.0,"[(44.2396166, -79.4686558)]",,,,,,0.0,keswick,0.0,0.0,0.0,['Georgina'],159.0,136.0,2013.0,0.0,14693.0,0.0,14693.0,Thursday,both
590,georgina advocate,17530.0,2.1,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,123,94,17530.0,2.1,1160.0,1160.0,keswick georgina advocate,both,,,,Thursday,702.0,17360.0,T,keswick,georgina advocate,metroland media group ltd.,0.0,ON,17360.0,metroland media group ltd.,"['keswick ,ON, Canada']",45418.0,43517.0,4.4,18687.0,16821.0,157.8,287.75,40.7,37275.0,7550.0,12525.0,17195.0,650.0,4395.0,37275.0,35725.0,35140.0,44765.0,38700.0,6010.0,"[(44.2396166, -79.4686558)]",,,,,,0.0,keswick,0.0,0.0,0.0,['Georgina'],159.0,136.0,2013.0,1.0,14515.0,0.0,14515.0,Thursday,both
591,georgina advocate,17539.0,2.1,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Thursday,123,94,17539.0,2.1,,1160.0,keswick georgina advocate,both,,,,Thursday,703.0,17190.0,T,keswick,georgina advocate,metroland media group ltd.,0.0,ON,17190.0,metroland media group ltd.,"['keswick ,ON, Canada']",45418.0,43517.0,4.4,18687.0,16821.0,157.8,287.75,40.7,37275.0,7550.0,12525.0,17195.0,650.0,4395.0,37275.0,35725.0,35140.0,44765.0,38700.0,6010.0,"[(44.2396166, -79.4686558)]",,,,,,0.0,keswick,0.0,0.0,0.0,['Georgina'],159.0,136.0,2013.0,0.0,17190.0,0.0,17190.0,Thursday,both
592,georgina advocate,17318.333333333332,2.1,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,123,94,17318.333333333332,2.1,,1160.0,keswick georgina advocate,both,,,,Thursday,704.0,17151.666666666668,T,keswick,georgina advocate,metroland media group ltd.,0.0,ON,17151.666666666668,metroland media group ltd.,"['keswick ,ON, Canada']",45418.0,43517.0,4.4,18687.0,16821.0,157.8,287.75,40.7,37275.0,7550.0,12525.0,17195.0,650.0,4395.0,37275.0,35725.0,35140.0,44765.0,38700.0,6010.0,"[(44.2396166, -79.4686558)]",,,,,,0.0,keswick,0.0,0.0,0.0,['Georgina'],159.0,136.0,2013.0,1.0,17151.666666666668,0.0,17151.666666666668,Thursday,both
593,georgina advocate,17097.666666666668,2.1,,1160.0,10.0,161.0,10.0,2018,2015.0,3.0,Thursday,123,94,17097.666666666668,2.1,,1160.0,keswick georgina advocate,both,,,,Thursday,705.0,17113.333333333332,T,keswick,georgina advocate,metroland media group ltd.,0.0,ON,17113.333333333332,metroland media group ltd.,"['keswick ,ON, Canada']",45418.0,43517.0,4.4,18687.0,16821.0,157.8,287.75,40.7,37275.0,7550.0,12525.0,17195.0,650.0,4395.0,37275.0,35725.0,35140.0,44765.0,38700.0,6010.0,"[(44.2396166, -79.4686558)]",,,,,,0.0,keswick,0.0,0.0,0.0,['Georgina'],159.0,136.0,2013.0,1.0,17113.333333333332,0.0,17113.333333333332,Thursday,both
594,georgina advocate,16877.0,2.1,,1160.0,10.0,161.0,10.0,2019,2018.0,1.0,Thursday,123,94,16877.0,2.1,,1160.0,keswick georgina advocate,both,,,,Thursday,706.0,17075.0,T,keswick,georgina advocate,metroland media group ltd.,0.0,ON,17075.0,metroland media group ltd.,"['keswick ,ON, Canada']",45418.0,43517.0,4.4,18687.0,16821.0,157.8,287.75,40.7,37275.0,7550.0,12525.0,17195.0,650.0,4395.0,37275.0,35725.0,35140.0,44765.0,38700.0,6010.0,"[(44.2396166, -79.4686558)]",,,,,,0.0,keswick,0.0,0.0,0.0,['Georgina'],159.0,136.0,2013.0,0.0,17075.0,0.0,17075.0,Thursday,both
