,Newspaper,Issued,Circ,Audit,AuditDate,NatlLineRate,SpotColour,ProcessColour,Format,Columns,Lines,MaterialCode,Year
76,espanola mid north monitor,Wednesday,"1,630",CMCAP,06/30/12,$0.68,$59,$176,T,9.0,210.0,3.0,2013
76,espanola mid north monitor,Thursday,"1,233",CMCAP,06/30/13,$0.71,$59,$176,T,9.0,210.0,3,2014
76,espanola mid north monitor,Thursday,949,CMCAP,06/30/14,$0.81,$59,$176,T,9.0,175.0,3.0,2015
72,espanola mid north monitor,Thursday,820,CMCA,06/30/15,$0.81,,$176,T,9.0,160.0,3.0,2016
72,espanola mid north monitor,Thursday,793,CMCA,12/31/15,$0.81,,$176,T,9.0,160.0,3.0,2017
64,espanola mid north monitor,Thursday,793,CMCA,12/31/15,$0.81,,$176,T,9.0,160.0,3.0,2018
60,espanola mid north monitor,Thursday,793,CMCA,12/31/15,$0.81,,$176,T,10.0,160.0,10.0,2019
77,essex free press,Thursday,"10,483",CMCAC,03/31/12,$0.81,$235,$235,T,6.0,220.0,5.0,2013
77,essex free press,Thursday,"10,142",CMCAC,03/31/13,$0.81,$118,$118,T,6.0,203.0,5,2014
77,essex free press,Thursday,"10,016",CMCAC,03/31/14,$0.81,$118,$118,T,6.0,203.0,5.0,2015
73,essex free press,Thursday,"9,917",CMCA,03/31/15,$0.84,,$118,T,6.0,203.0,5.0,2016
73,essex free press,Thursday,"9,975",CMCA,03/31/16,$0.84,,$118,T,6.0,203.0,5.0,2017
65,essex free press,Thursday,"9,900",CMCA,03/31/17,$0.84,,$118,T,6.0,203.0,5.0,2018
61,essex free press,Thursday,"9,950",CMCA,03/31/18,$0.89,,$118,T,6.0,203.0,5.0,2019
78,etobicoke guardian,Friday,"69,131",CCAB,03/31/12,$6.08,$335,"$1,160",T,10.0,175.0,10.0,2013
79,etobicoke guardian,Thursday,"69,433",CCAB,03/31/12,$6.08,$335,"$1,160",T,10.0,175.0,10.0,2013
78,etobicoke guardian,Thursday,"69,333",CCAB,03/31/13,$6.64,"$1,160","$1,160",T,10.0,161.0,10,2014
78,etobicoke guardian,Thursday,"70,109",CCAB,03/31/14,$6.64,"$1,160","$1,160",T,10.0,161.0,10.0,2015
74,etobicoke guardian,Thursday,"71,507",CCAB,03/31/15,$6.64,,"$1,160",T,10.0,161.0,10.0,2016
74,etobicoke guardian,Thursday,"70,703",CCAB,03/31/16,$6.64,,"$1,160",T,10.0,161.0,10.0,2017
66,etobicoke guardian,Thursday,"68,437",CCAB,12/31/16,$6.84,,"$1,160",T,10.0,161.0,10.0,2018
62,etobicoke guardian,Thursday,"67,721",CCAB,06/30/18,$6.84,,"$1,160",T,10.0,161.0,10.0,2019
63,exeter lakeshore times advance,Wednesday,"2,871",CMCA,01/31/18,$1.05,,$118,T,10.0,161.0,10.0,2019
64,exeter lakeshore weekender times advance,Thursday,"11,324",PS,,$1.05,,$118,T,10.0,161.0,10.0,2019
80,exeter times advocate,Wednesday,"2,888",CMCAP,06/30/12,$0.96,$335,"$1,160",T,10.0,175.0,10.0,2013
79,exeter times advocate,Wednesday,"2,830",CMCAP,12/31/12,$1.05,"$1,160","$1,160",T,10.0,161.0,10,2014
79,exeter times advocate,Wednesday,"2,538",CMCAP,06/30/14,$1.05,"$1,160","$1,160",T,10.0,161.0,10.0,2015
75,exeter times advocate,Wednesday,"2,513",CMCA,12/31/14,$1.05,,"$1,160",T,10.0,161.0,10.0,2016
75,exeter times advocate,Wednesday,"2,242",CMCA,12/31/15,$1.05,,"$1,160",T,10.0,161.0,10.0,2017
67,exeter times advocate,Wednesday,"2,005",CMCA,12/31/16,$1.05,,$118,T,10.0,161.0,10.0,2018
81,exeter times advocate weekender,Friday,"11,148",PS,,$1.06,$335,"$1,160",T,10.0,175.0,10.0,2013
80,exeter times advocate weekender,Thursday,"10,400",PS,,$1.16,"$1,160","$1,160",T,10.0,161.0,10,2014
80,exeter times advocate weekender,Thursday,"11,027",PS,,$1.16,"$1,160","$1,160",T,10.0,161.0,10.0,2015
76,exeter times advocate weekender,Thursday,"11,097",PS,,$1.16,,"$1,160",T,10.0,161.0,10.0,2016
76,exeter times advocate weekender,Thursday,"11,097",PS,,$1.16,,"$1,160",T,10.0,161.0,10.0,2017
68,exeter times advocate weekender,Thursday,"11,324",PS,,$1.05,,$118,T,10.0,161.0,10.0,2018
82,fergus elora news express,Wednesday,"8,070",CMCAC,06/30/12,$1.11,$116,$294,T,10.0,175.0,10.0,2013
81,fergus elora news express,Wednesday,"8,172",CMCAC,03/31/13,$1.21,$294,$294,T,10.0,161.0,10,2014
81,fergus elora news express,Wednesday,"8,071",CMCAC,09/30/13,$1.21,$294,$294,T,10.0,161.0,10.0,2015
77,fergus elora news express,Wednesday,"7,973",CMCA,02/28/15,$1.21,,$294,T,10.0,161.0,10.0,2016
77,fergus elora news express,Wednesday,"8,303",CMCA,08/31/15,$1.21,,$294,T,10.0,161.0,10.0,2017
83,fergus wellington advertiser,Friday,"40,314",CMCAC,09/30/12,$1.61,$282,$282,T,6.0,220.0,5.0,2013
82,fergus wellington advertiser,Friday,"40,068",CMCAC,03/31/13,$1.61,$282,$282,T,6.0,220.0,5,2014
82,fergus wellington advertiser,Friday,"40,470",CMCAC,03/31/14,$1.64,$282,$282,T,6.0,220.0,5.0,2015
78,fergus wellington advertiser,Friday,"40,208",CMCA,03/31/15,$1.64,,$282,T,6.0,220.0,5.0,2016
78,fergus wellington advertiser,Friday,"39,929",CMCA,03/31/16,$1.71,,$282,T,6.0,220.0,5.0,2017
69,fergus wellington advertiser,Friday,"39,925",CMCA,03/31/17,$1.76,,$282,T,6.0,220.0,5.0,2018
65,fergus wellington advertiser,Thursday,"40,151",CMCA,03/31/18,$1.76,,$282,T,6.0,220.0,5.0,2019
84,flesherton advance,Wednesday,"1,335",CMCAP,06/30/12,$0.82,$353,$353,B,6.0,301.0,1.0,2013
83,flesherton advance,Wednesday,"1,268",CMCAP,12/31/12,$0.82,$353,$353,B,6.0,301.0,2,2014
83,flesherton advance,Wednesday,"1,292",CMCAP,06/30/14,$0.82,$353,$353,B,6.0,301.0,2.0,2015
79,flesherton advance,Wednesday,"1,292",CMCA,06/30/14,$0.82,,$353,B,6.0,301.0,2.0,2016
79,flesherton advance,Wednesday,"1,299",CMCA,12/31/15,$0.82,,$353,B,6.0,301.0,2.0,2017
70,flesherton advance,Wednesday,"1,221",CMCA,06/30/16,$0.82,,$353,B,6.0,301.0,2.0,2018
66,flesherton advance,Wednesday,"1,221",CMCA,06/30/16,$0.82,,$353,B,6.0,301.0,2.0,2019
85,forest standard,Thursday,"2,110",CMCAP,06/30/12,$0.89,$76,$271,T,6.0,210.0,5.0,2013
84,forest standard,Thursday,"2,121",CMCAP,12/31/12,$0.89,$76,$271,T,6.0,210.0,5,2014
84,forest standard,Thursday,"1,959",CMCAP,12/31/13,$0.91,$100,$271,T,6.0,210.0,5.0,2015
80,forest watford standard guide advocate,Thursday,"2,069",CMCA,06/30/15,$1.20,,$282,T,6.0,210.0,5.0,2016
80,forest watford standard guide advocate,Thursday,"1,919",CMCA,02/28/16,$1.20,,$282,T,6.0,210.0,5.0,2017
71,forest watford standard guide advocate,Thursday,"1,754",CMCA,08/31/16,$1.20,,$282,T,6.0,210.0,5.0,2018
67,forest watford standard guide advocate,Thursday,"1,466",CMCA,02/28/18,$1.20,,$282,T,6.0,210.0,5.0,2019
86,fort erie times,Saturday,"11,985",CMCAC,05/31/12,$0.74,$88,$206,T,9.0,160.0,3.0,2013
85,fort erie times,Thursday,"12,192",CMCAC,05/31/13,$0.74,$88,$206,T,9.0,160.0,3,2014
85,fort erie times,Thursday,"12,321",CMCAC,05/30/14,$0.74,$88,$206,T,9.0,160.0,3.0,2015
81,fort erie times,Thursday,"12,482",CMCA,05/31/15,$0.74,,$206,T,9.0,160.0,3.0,2016
81,fort erie times,Thursday,"12,530",CMCA,11/30/15,$0.74,,$206,T,9.0,160.0,3.0,2017
87,fort frances times,Wednesday,"4,455",ABC,03/31/12,$1.35,$135,$382,B,6.0,301.0,1.0,2013
86,fort frances times,Wednesday,"4,023",ABC,03/31/13,$1.35,$135,$382,B,6.0,301.0,1,2014
86,fort frances times,Wednesday,"4,007",AAM,09/30/13,$1.39,$135,$388,B,6.0,301.0,1.0,2015
82,fort frances times,Wednesday,"3,394",CMCA,03/31/15,$1.42,,$388,B,6.0,301.0,1.0,2016
82,fort frances times,Wednesday,"3,816",CMCA,03/31/16,$1.45,,$395,B,6.0,301.0,1.0,2017
72,fort frances times,Wednesday,"3,420",CMCA,03/31/17,$1.52,,$395,B,6.0,301.0,1.0,2018
68,fort frances times,Wednesday,"3,059",CMCA,03/31/18,$1.55,,$400,B,6.0,301.0,1.0,2019
87,frontenac gazette,Thursday,"8,515",CMCAC,08/31/12,$0.57,"$1,160","$1,160",T,10.0,189.0,10,2014
87,frontenac gazette,Thursday,"8,727",CMCAC,12/31/13,$0.67,"$1,160","$1,160",T,10.0,161.0,10.0,2015
83,frontenac gazette,Thursday,"8,882",CMCA,12/31/14,$0.67,,"$1,160",T,10.0,161.0,10.0,2016
83,frontenac gazette,Thursday,"8,622",CMCA,12/31/15,$0.67,,"$1,160",T,10.0,161.0,10.0,2017
88,frontenac news,Thursday,"8,641",CMCAC,02/28/12,$0.82,$335,"$1,160",T,6.0,218.0,5.0,2013
89,frontenac news,Thursday,"9,198",CMCAC,04/30/12,$0.88,$106,$235,T,6.0,205.0,5.0,2013
88,frontenac news,Thursday,"9,166",CMCAC,04/30/13,$1.00,$106,$235,T,6.0,205.0,5,2014
88,frontenac news,Thursday,"9,210",CMCAC,04/30/14,$1.00,$106,$235,T,6.0,205.0,5.0,2015
84,frontenac news,Thursday,"9,159",CMCA,04/30/15,$1.02,,$259,T,6.0,205.0,5.0,2016
84,frontenac news,Thursday,"9,135",CMCA,04/30/16,$1.02,,$259,T,6.0,205.0,5.0,2017
73,frontenac news,Thursday,"9,274",CMCA,10/31/16,$1.06,,$259,T,6.0,205.0,5.0,2018
69,frontenac news,Thursday,"12,241",CMCA,10/31/16,$1.12,,$259,T,6.0,205.0,5.0,2019
90,gananoque reporter,Thursday,"7,500",PS,,$1.08,$176,$429,T,9.0,160.0,3.0,2013
89,gananoque reporter,Thursday,"7,500",PS,,$1.11,$176,$429,T,9.0,160.0,3,2014
89,gananoque reporter,Thursday,"6,782",PS,,$1.11,$176,$429,T,9.0,160.0,3.0,2015
85,gananoque reporter,Thursday,"6,463",CMCA,12/31/14,$1.11,,$429,T,9.0,160.0,3.0,2016
85,gananoque reporter,Thursday,"6,463",CMCA,12/31/14,$1.11,,$429,T,9.0,160.0,3.0,2017
74,gananoque reporter,Thursday,"6,452",CMCA,12/31/16,$1.11,,$429,T,10.0,160.0,10.0,2018
70,gananoque reporter,Thursday,"6,452",CMCA,12/31/16,$1.11,,$429,T,10.0,160.0,10.0,2019
91,georgetown acton independent free press,Thursday,"22,197",CCAB,09/30/11,$2.57,$335,"$1,160",T,10.0,175.0,10.0,2013
92,georgetown acton independent free press,Tuesday,"22,022",CCAB,09/30/11,$2.57,$335,"$1,160",T,10.0,175.0,10.0,2013
90,georgetown acton independent free press,Thursday,"22,215",CCAB,09/30/12,$2.80,"$1,160","$1,160",T,10.0,161.0,10,2014
90,georgetown acton independent free press,Thursday,"22,304",CCAB,09/30/13,$2.80,"$1,160","$1,160",T,10.0,161.0,10.0,2015
86,georgetown acton independent free press,Thursday,"22,541",CCAB,03/31/15,$2.80,,"$1,160",T,10.0,161.0,10.0,2016
86,georgetown acton independent free press,Thursday,"22,585",CCAB,03/31/16,$2.80,,"$1,160",T,10.0,161.0,10.0,2017
75,georgetown acton independent free press,Thursday,"22,585",CCAB,03/31/16,$2.80,,"$1,160",T,10.0,161.0,10.0,2018
71,georgetown acton independent free press,Thursday,"23,583",CCAB,06/30/18,$2.80,,"$1,160",T,10.0,161.0,10.0,2019
93,georgina advocate,Thursday,"17,008",CCAB,03/31/12,$1.92,$335,"$1,160",T,10.0,175.0,10.0,2013
91,georgina advocate,Thursday,"17,139",CCAB,03/31/13,$2.10,"$1,160","$1,160",T,10.0,161.0,10,2014
91,georgina advocate,Thursday,"17,530",CCAB,03/31/14,$2.10,"$1,160","$1,160",T,10.0,161.0,10.0,2015
87,georgina advocate,Thursday,"17,539",CCAB,03/31/15,$2.10,,"$1,160",T,10.0,161.0,10.0,2016
87,georgina advocate,Thursday,"17,190",CMCA,12/31/15,$2.10,,"$1,160",T,10.0,161.0,10.0,2017
76,georgina advocate,Thursday,"17,190",CMCA,12/31/15,$2.10,,"$1,160",T,10.0,161.0,10.0,2018
72,georgina advocate,Thursday,"16,877",CMCA,06/30/18,$2.10,,"$1,160",T,10.0,161.0,10.0,2019
94,geraldton times star,Wednesday,"1,098",CMCAP,12/31/11,$0.72,$259,$0,T,5.0,220.0,4.0,2013
92,geraldton times star,Wednesday,"1,092",CMCAP,06/30/12,$0.73,$265,$0,T,5.0,220.0,4,2014
92,geraldton times star,Wednesday,"1,075",CMCAP,01/31/14,$0.75,$271,,T,5.0,220.0,4.0,2015
88,geraldton times star,Wednesday,770,CMCA,01/31/15,$0.81,,spot colour only,T,5.0,220.0,4.0,2016
88,geraldton times star,Wednesday,770,CMCA,01/31/15,$0.86,,,T,5.0,220.0,4.0,2017
77,geraldton times star,Wednesday,661,CMCA,07/31/16,$0.98,,,T,5.0,220.0,4.0,2018
73,geraldton times star,Wednesday,489,CMCA,07/31/17,$0.99,,,T,5.0,220.0,4.0,2019
95,glanbrook gazette,Thursday,"7,663",CMCAC,06/30/12,$0.78,$335,"$1,160",T,10.0,175.0,10.0,2013
93,glanbrook gazette,Thursday,"8,064",CMCAC,12/31/12,$0.85,"$1,160","$1,160",T,10.0,161.0,10,2014
93,glanbrook gazette,Thursday,"8,391",CMCAC,12/31/13,$0.85,"$1,160","$1,160",T,10.0,161.0,10.0,2015
89,glanbrook gazette,Thursday,"8,550",CMCA,12/31/14,$0.85,,"$1,160",T,10.0,161.0,10.0,2016
89,glanbrook gazette,Thursday,"8,756",CMCA,06/30/15,$0.85,,"$1,160",T,10.0,161.0,10.0,2017
78,glanbrook gazette,Thursday,"9,194",CMCA,12/31/15,$0.85,,"$1,160",T,10.0,161.0,10.0,2018
74,glanbrook gazette,Thursday,"9,194",CMCA,12/31/15,$0.85,,"$1,160",T,10.0,161.0,10.0,2019
96,glencoe transcript free press,Thursday,"1,258",CMCAP,06/30/12,$0.89,$76,$271,T,6.0,210.0,5.0,2013
94,glencoe transcript free press,Thursday,"1,196",CMCAP,12/31/12,$0.89,$76,$271,T,6.0,210.0,5,2014
94,glencoe transcript free press,Thursday,"1,107",CMCAP,12/31/13,$0.91,$100,$271,T,6.0,210.0,5.0,2015
97,goderich signal star,Wednesday,"4,403",CMCAP,06/30/12,$0.78,$88,$235,T,9.0,160.0,3.0,2013
95,goderich signal star,Wednesday,"4,276",CMCAP,12/31/12,$0.78,$88,$235,T,9.0,160.0,3,2014
95,goderich signal star,Wednesday,"3,772",CMCAP,06/30/14,$0.77,$88,$235,T,9.0,160.0,3.0,2015
90,goderich signal star,Wednesday,"3,607",CMCA,06/30/15,$0.77,,$235,T,9.0,160.0,3.0,2016
90,goderich signal star,Wednesday,"3,585",CMCA,12/31/15,$0.77,,$235,T,9.0,160.0,3.0,2017
79,goderich signal star,Wednesday,"3,126",CMCA,06/30/17,$0.77,,$235,T,9.0,160.0,3.0,2018
75,goderich signal star,Wednesday,"2,744",CMCA,06/30/18,$0.69,,$235,T,10.0,160.0,10.0,2019
98,grand bend lakeshore advance,Wednesday,"1,152",CMCAP,06/30/12,$0.66,$88,$353,T,9.0,160.0,3.0,2013
96,grand bend lakeshore advance,Wednesday,"1,141",CMCAP,12/31/12,$0.72,$88,$353,T,9.0,160.0,3,2014
96,grand bend lakeshore advance,Wednesday,992,CMCAP,06/30/14,$0.73,$88,$353,T,9.0,160.0,3.0,2015
91,grand bend lakeshore advance,Wednesday,908,CMCA,06/30/15,$0.73,,$353,T,9.0,160.0,3.0,2016
91,grand bend lakeshore advance,Wednesday,908,CMCA,06/30/15,$0.73,,$353,T,9.0,160.0,3.0,2017
80,grand bend lakeshore advance,Wednesday,908,CMCA,06/30/15,$0.73,,$353,T,9.0,160.0,3.0,2018
99,gravenhurst banner,Wednesday,"1,546",CMCAP,04/30/12,$1.14,$335,"$1,160",B,10.0,301.0,10.0,2013
97,gravenhurst banner,Thursday,"5,492",PS,,$1.87,"$1,160","$1,160",T,10.0,161.0,10,2014
97,gravenhurst banner,Thursday,"5,516",CMCAC,04/30/14,$1.87,"$1,160","$1,160",T,10.0,161.0,10.0,2015
92,gravenhurst banner,Thursday,"5,392",CMCA,04/30/15,$1.87,,"$1,160",T,10.0,161.0,10.0,2016
92,gravenhurst banner,Thursday,"5,564",CMCA,10/31/15,$1.87,,"$1,160",T,10.0,161.0,10.0,2017
81,gravenhurst banner,Thursday,"5,412",CMCA,10/31/16,$1.87,,"$1,160",T,10.0,161.0,10.0,2018
76,gravenhurst banner,Thursday,"5,412",CMCA,10/31/16,$1.87,,"$1,160",T,10.0,161.0,10.0,2019
98,grey bruce this week,Thursday,"31,665",PS,,$1.47,$59,$59,T,9.0,160.0,3.0,2015
93,grey bruce this week,Thursday,"31,665",PS,,$1.47,,$59,T,9.0,160.0,3.0,2016
93,grey bruce this week,Thursday,"29,783",CMCA,12/31/15,$1.47,,$59,T,9.0,160.0,3.0,2017
82,grey bruce this week,Thursday,"29,783",CMCA,12/31/15,$1.47,,$59,T,9.0,160.0,3.0,2018
77,grey bruce this week,Thursday,"29,783",CMCA,12/31/15,$1.33,,$59,T,10.0,160.0,10.0,2019
98,grimsby lincoln news,Wednesday,"23,850",CCAB,03/31/13,$2.36,"$1,160","$1,160",T,10.0,147.0,10,2014
99,grimsby lincoln news,Wednesday,"23,850",CCAB,03/31/13,$2.36,"$1,160","$1,160",T,10.0,147.0,10.0,2015
94,grimsby lincoln news,Tuesday,"23,974",CCAB,03/31/15,$2.36,,"$1,160",T,10.0,147.0,10.0,2016
94,grimsby lincoln news,Tuesday,"23,974",CCAB,03/31/15,$2.36,,"$1,160",T,10.0,147.0,10.0,2017
83,grimsby lincoln news,Tuesday,"22,939",CCAB,12/31/16,$2.36,,"$1,160",T,10.0,147.0,10.0,2018
99,grimsby lincoln west lincoln news now,Thursday,"25,116",PS,,$1.01,$147,$324,T,6.0,210.0,5,2014
100,grimsby lincoln west lincoln news now,Thursday,"25,116",PS,,$1.33,$147,$324,T,6.0,160.0,5.0,2015
95,grimsby lincoln west lincoln news now,Thursday,"25,116",PS,,$1.33,,$324,T,6.0,160.0,5.0,2016
95,grimsby lincoln west lincoln news now,Thursday,"25,116",PS,,$1.33,,$324,T,6.0,160.0,5.0,2017
84,grimsby lincoln west lincoln news now,Thursday,"25,116",PS,,$1.33,,$324,T,6.0,160.0,5.0,2018
78,grimsby lincoln west lincoln news now,Thursday,"25,116",PS,,$1.33,,$324,T,6.0,160.0,5.0,2019
96,guelph mercury tribune,Thursday,"43,993",CMCA,06/30/15,$2.22,,"$1,160",T,10.0,161.0,10.0,2017
97,guelph mercury tribune,Tuesday,"39,091",CMCA,06/30/15,$2.01,,"$1,160",T,10.0,161.0,10.0,2017
85,guelph mercury tribune,Thursday,"43,515",CMCA,06/30/17,$2.22,,"$1,160",T,10.0,161.0,10.0,2018
86,guelph mercury tribune,Tuesday,"38,751",CMCA,06/30/17,$2.01,,"$1,160",T,10.0,161.0,10.0,2018
79,guelph mercury tribune,Thursday,"43,257",CMCA,06/30/18,$2.22,,"$1,160",T,10.0,161.0,10.0,2019
80,guelph mercury tribune,Tuesday,"38,508",CMCA,06/30/18,$2.01,,"$1,160",T,10.0,161.0,10.0,2019
100,guelph tribune,Tuesday,"39,098",CMCAC,06/30/12,$1.84,$335,"$1,160",T,10.0,175.0,10.0,2013
100,guelph tribune,Thursday,"44,263",CMCAC,12/31/12,$2.22,"$1,160","$1,160",T,10.0,161.0,10,2014
101,guelph tribune,Tuesday,"39,475",CMCAC,12/31/12,$2.01,"$1,160","$1,160",T,10.0,161.0,10,2014
101,guelph tribune,Thursday,"44,326",CMCAC,06/30/14,$2.22,"$1,160","$1,160",T,10.0,161.0,10.0,2015
102,guelph tribune,Tuesday,"39,150",CMCAC,06/30/14,$2.01,"$1,160","$1,160",T,10.0,161.0,10.0,2015
96,guelph tribune,Thursday,"43,993",CMCA,06/30/15,$2.22,,"$1,160",T,10.0,161.0,10.0,2016
97,guelph tribune,Tuesday,"39,091",CMCA,06/30/15,$2.01,,"$1,160",T,10.0,161.0,10.0,2016
101,hagersville cayuga haldimand press,Wednesday,"3,610",CMCAP,10/31/12,$0.77,$118,$294,B,6.0,294.0,2.0,2013
102,hagersville cayuga haldimand press,Wednesday,"3,375",CMCAP,04/30/13,$0.77,$118,$294,B,6.0,294.0,2,2014
103,hagersville cayuga haldimand press,Wednesday,"3,152",CMCAP,04/30/14,$0.72,$118,$294,B,6.0,294.0,2.0,2015
98,hagersville cayuga haldimand press,Thursday,"3,134",CMCA,04/30/15,$0.84,,$294,B,6.0,294.0,2.0,2016
98,hagersville cayuga haldimand press,Thursday,"3,073",CMCA,04/30/16,$0.84,,$294,B,6.0,294.0,2.0,2017
87,haldimand county haldimand press,Thursday,"3,395",CMCA,04/30/17,$0.84,,$294,B,6.0,294.0,2.0,2018
81,haldimand county haldimand press,Thursday,"3,326",CMCA,10/31/17,$0.84,,$294,B,6.0,294.0,2.0,2019
82,haldimand county the sachem,Thursday,"21,943",CMCA,12/31/15,$1.60,,"$1,160",T,10.0,161.0,10.0,2019
102,haliburton county echo,Tuesday,"2,777",CMCAP,07/31/12,$0.65,$141,$353,T,9.0,158.0,3.0,2013
103,haliburton county echo,Tuesday,"2,520",CMCAP,01/31/13,$0.65,$141,$353,T,9.0,158.0,3,2014
104,haliburton county echo,Tuesday,"2,164",CMCAP,07/31/14,$0.55,$141,$353,T,9.0,189.0,3.0,2015
99,haliburton county echo,Tuesday,"1,991",CMCA,01/31/15,$0.55,,$176,T,9.0,189.0,3.0,2016
99,haliburton county echo,Tuesday,"2,095",CMCA,01/31/16,$0.55,,$176,T,9.0,189.0,3.0,2017
88,haliburton county echo,Tuesday,"2,013",CMCA,01/31/17,$0.55,,$176,T,9.0,189.0,3.0,2018
83,haliburton county echo,Tuesday,"1,953",CMCA,01/31/18,$0.55,,$176,T,9.0,189.0,3.0,2019
89,haliburton county life,Thursday,"6,372",CMCA,12/31/15,$0.41,,$176,T,9.0,189.0,3.0,2018
84,haliburton county life,Thursday,"6,372",CMCA,12/31/15,$0.41,,$176,T,9.0,189.0,3.0,2019
103,haliburton highlander,Thursday,"7,312",CMCAC,08/31/12,$0.95,$88,$88,T,6.0,213.0,5.0,2013
104,haliburton highlander,Thursday,"6,727",CMCAC,11/30/12,$1.61,$104,$104,T,4.0,189.0,8,2014
105,haliburton highlander,Thursday,"7,430",CMCAC,11/30/13,$1.61,$104,$104,T,4.0,189.0,8.0,2015
100,haliburton highlander,Thursday,"8,104",CMCA,12/31/14,$1.61,,$104,T,4.0,189.0,8.0,2016
100,haliburton highlander,Thursday,"7,313",CMCA,06/30/15,$1.61,,$104,T,4.0,189.0,8.0,2017
90,haliburton highlander,Thursday,"8,722",CMCA,12/31/16,$1.61,,$104,T,4.0,189.0,8.0,2018
85,haliburton highlander,Thursday,"8,798",CMCA,06/30/17,$1.61,,$104,T,4.0,189.0,8.0,2019
105,hamilton burlington bay observer,Monthly,"28,246",CMCAC,01/31/12,$2.46,$118,$294,T,6.0,216.0,5.0,2013
106,hamilton burlington bay observer,Monthly,"28,246",CMCAC,01/31/12,$2.46,$118,$294,T,6.0,216.0,5,2014
107,hamilton burlington bay observer,Monthly,"28,246",CMCAC,01/31/12,$2.46,Incl.,Incl.,T,6.0,216.0,5.0,2015
102,hamilton burlington bay observer,Monthly,"28,246",CMCA,01/31/12,$2.46,,incl.,T,6.0,216.0,5.0,2016
102,hamilton burlington bay observer,Monthly,"28,246",CMCA,01/31/12,$2.46,,incl.,T,6.0,216.0,5.0,2017
92,hamilton burlington bay observer,Monthly,"28,246",CMCA,01/31/12,$2.46,,incl.,T,6.0,216.0,5.0,2018
87,hamilton burlington bay observer,Monthly,"28,246",CMCA,01/31/12,$2.46,,Incl.,T,6.0,216.0,5.0,2019
104,hamilton mountain news,Thursday,"50,291",CMCAC,06/30/12,$2.80,$335,"$1,160",T,10.0,175.0,10.0,2013
105,hamilton mountain news,Thursday,"50,300",CMCAC,12/31/12,$3.06,"$1,160","$1,160",T,10.0,161.0,10,2014
106,hamilton mountain news,Thursday,"50,557",CMCAC,06/30/14,$3.06,"$1,160","$1,160",T,10.0,161.0,10.0,2015
101,hamilton mountain news,Thursday,"50,057",CMCA,06/30/15,$3.06,,"$1,160",T,10.0,161.0,10.0,2016
101,hamilton mountain news,Thursday,"50,062",CMCA,12/31/15,$3.06,,"$1,160",T,10.0,161.0,10.0,2017
91,hamilton mountain news,Thursday,"49,984",CMCA,06/30/17,$3.06,,"$1,160",T,10.0,161.0,10.0,2018
86,hamilton mountain news,Thursday,"49,497",CMCA,06/30/18,$3.06,,"$1,160",T,10.0,161.0,10.0,2019
106,hanover the post,Thursday,"15,268",CMCAC,06/30/12,$0.93,$188,$424,T,9.0,160.0,3.0,2013
107,hanover the post,Thursday,"15,304",CMCAC,12/31/12,$0.93,$188,$424,T,9.0,160.0,3,2014
108,hanover the post,Thursday,"15,542",CMCAC,06/30/14,$0.93,$188,$424,T,9.0,160.0,3.0,2015
103,hanover the post,Thursday,"15,604",CMCA,12/31/14,$0.93,,$424,T,9.0,160.0,3.0,2016
103,hanover the post,Thursday,"15,479",CMCA,06/30/15,$0.93,,$424,T,9.0,160.0,3.0,2017
93,hanover the post,Thursday,"15,588",CMCA,12/31/16,$0.93,,$424,T,9.0,160.0,3.0,2018
88,hanover the post,Thursday,"15,588",CMCA,12/31/16,$0.84,,$424,T,10.0,160.0,10.0,2019
107,harrow news,Tuesday,"1,319",CMCAP,01/31/12,$0.48,$118,$235,T,6.0,208.0,5.0,2013
108,harrow news,Tuesday,"1,268",CMCAP,02/28/13,$0.49,$118,$235,T,6.0,208.0,5,2014
109,harrow news,Tuesday,"1,288",CMCAP,02/28/14,$0.51,$118,$235,T,6.0,208.0,5.0,2015
104,harrow news,Tuesday,"1,251",CMCA,02/28/15,$0.52,,$235,T,6.0,208.0,5.0,2016
104,harrow news,Tuesday,"1,224",CMCA,02/28/16,$0.52,,$235,T,6.0,208.0,5.0,2017
94,harrow news,Tuesday,"1,241",CMCA,02/28/17,$0.53,,$235,T,6.0,208.0,5.0,2018
89,harrow news,Tuesday,"1,221",CMCA,02/28/18,$0.53,,$235,T,6.0,208.0,5.0,2019
105,hawkesbury le carillon,Friday,"19,500",PS,,$1.13,,$353,T,8.0,175.0,,2017
95,hawkesbury le carillon,Thursday,"14,900",PS,,$1.15,,$353,T,8.0,175.0,,2018
90,hawkesbury le carillon,Thursday,"14,900",PS,,$1.18,,$353,T,8.0,200.0,,2019
108,hornepayne jackfish journal,Wednesday,293,CMCAP,10/31/12,$0.67,$100,$329,T,5.0,196.0,4.0,2013
109,hornepayne jackfish journal,Wednesday,293,CMCAP,10/31/12,$0.67,$100,$329,T,5.0,196.0,4,2014
110,hornepayne jackfish journal,Wednesday,265,CMCAP,04/30/14,$0.67,$100,$329,T,5.0,196.0,4.0,2015
105,hornepayne jackfish journal,Wednesday,265,CMCA,10/31/14,$0.67,,$329,T,5.0,196.0,4.0,2016
106,hornepayne jackfish journal,Wednesday,254,CMCA,04/30/15,$0.67,,$329,T,5.0,196.0,4.0,2017
91,hornepayne wicksteed weekly,Wednesday,200,PS,,$0.72,,$118,T,5.0,185.0,4.0,2019
