,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs,postmedia,metroland,MetrolandOrPostmedia,Unnamed: 0,GEO UID,Province code,Province name,CD code,CD name,CSD code,CSD name,Population,PopulationGrowth,Age,Income,Education,NofID2,FreeCirculation_Sum_Others,TotalCirculation_Sum_Others,PaidCirculation_Sum_Others,FreeCirculation_Sum_PM,TotalCirculatinn_Sum_PM,PaidCirculation_Sum_PM,PMShare,PMNofID2,MeanMarketRate,PMMeanMarketRate,MeanCirc,PMMeanCirc,mean_MeanMarketRate_before_2017,mean_PMMeanMarketRate_before_2017,mean_NofID2_before_2017,mean_PMNofID2_before_2017,mean_MeanMarketRate_after_2017,mean_PMMeanMarketRate_after_2017,mean_NofID2_after_2017,mean_PMNofID2_after_2017,MeanMarketRate_2013,MeanMarketRate_2014,MeanMarketRate_2015,MeanMarketRate_2016,MeanMarketRate_2017,MeanMarketRate_2018,MeanMarketRate_2019,PMMeanMarketRate_2013,PMMeanMarketRate_2014,PMMeanMarketRate_2015,PMMeanMarketRate_2016,PMMeanMarketRate_2017,PMMeanMarketRate_2018,PMMeanMarketRate_2019,PMMeanMarketRate_PreTrend,MeanMarketRate_PreTrend,PMMeanMarketRate_PostTrend,MeanMarketRate_PostTrend,TMarket
826,delhi news record,,1.07,135.0,400.0,10.0,287.0,3.0,2015,0.0,2015.0,Thursday,,1.07,135.0,400.0,delhi newsrecord,both,,[nan],,Thursday,0.0,T,delhi,newsrecord,sun media corpor`tion,,ON,,sun media corporation,"['delhi ,ON, Canada']","[(42.8544957, -80.4983709)]",newsrecord,,,,,0.0,delhi,0.0,0.0,1,Norfolk County,2013.0,1.0,0.0,,,Wednesday,left_imperfect_match,105,78,0,0,0,0,1,1,0,0,1,0,1,['Haldimand-Norfolk'],1,0,1,2283,3528052,35,ON,28,Haldimand-Norfolk,52,Norfolk County,11.068885834882288,4.619073091157083,4.973279507552487,10.385944565501662,8.644706511715198,4,2500.0,2500.0,2904.0,26015.0,26015.0,0.0,0.9123268455199018,2.0,0.9500000000000001,1.115,18007.5,26015.0,0.9153846153846155,1.0976923076923077,3.4615384615384617,1.8461538461538463,0.8649999999999999,1.11,3.0,1.0,0.8600000000000001,0.8600000000000001,0.9500000000000001,0.9500000000000001,0.9566666666666667,0.865,0.865,1.07,1.07,1.115,1.115,1.125,1.11,1.11,0.01550000000000002,0.02833333333333334,-0.007500000000000062,-0.04583333333333345,1
827,delhi news record,,1.07,,400.0,10.0,287.0,3.0,2016,0.0,2016.0,Thursday,,1.07,,400.0,delhi newsrecord,both,,[nan],,Thursday,0.0,T,delhi,newsrecord,sun media corporation,,ON,,postmedia network inc.,"['delhi ,ON, Canada']","[(42.8544957, -80.4983709)]",newsrecord,,,,,0.0,delhi,0.0,0.0,1,Norfolk County,2013.0,1.0,0.0,,,Wednesday,left_imperfect_match,105,78,0,0,0,0,1,1,0,0,1,0,1,['Haldimand-Norfolk'],1,0,1,2283,3528052,35,ON,28,Haldimand-Norfolk,52,Norfolk County,11.068885834882288,4.619073091157083,4.973279507552487,10.385944565501662,8.644706511715198,4,0.0,0.0,2825.0,30318.0,30318.0,0.0,1.0,2.0,0.9500000000000001,1.115,30318.0,30318.0,0.9153846153846155,1.0976923076923077,3.4615384615384617,1.8461538461538463,0.8649999999999999,1.11,3.0,1.0,0.8600000000000001,0.8600000000000001,0.9500000000000001,0.9500000000000001,0.9566666666666667,0.865,0.865,1.07,1.07,1.115,1.115,1.125,1.11,1.11,0.01550000000000002,0.02833333333333334,-0.007500000000000062,-0.04583333333333345,1
828,delhi news record,,1.09,,400.0,10.0,287.0,10.0,2017,0.0,2017.0,Thursday,,1.09,,400.0,delhi newsrecord,both,,[nan],,Thursday,0.0,T,delhi,newsrecord,postmedia network inc.,,ON,,postmedia network inc.,"['delhi ,ON, Canada']","[(42.8544957, -80.4983709)]",newsrecord,,,,,0.0,delhi,0.0,0.0,1,Norfolk County,2013.0,1.0,0.0,,,Wednesday,left_imperfect_match,105,78,0,0,0,0,1,1,0,0,1,0,1,['Haldimand-Norfolk'],1,0,1,2283,3528052,35,ON,28,Haldimand-Norfolk,52,Norfolk County,11.068885834882288,4.619073091157083,4.973279507552487,10.385944565501662,8.644706511715198,4,0.0,0.0,2904.0,0.0,0.0,0.0,,2.0,0.9566666666666667,1.125,,,0.9153846153846155,1.0976923076923077,3.4615384615384617,1.8461538461538463,0.8649999999999999,1.11,3.0,1.0,0.8600000000000001,0.8600000000000001,0.9500000000000001,0.9500000000000001,0.9566666666666667,0.865,0.865,1.07,1.07,1.115,1.115,1.125,1.11,1.11,0.01550000000000002,0.02833333333333334,-0.007500000000000062,-0.04583333333333345,1
829,delhi news record,,1.11,,400.0,10.0,287.0,10.0,2018,0.0,2018.0,Thursday,,1.11,,400.0,delhi newsrecord,both,,[nan],,Thursday,0.0,T,delhi,newsrecord,postmedia network inc.,,ON,,postmedia network inc.,"['delhi ,ON, Canada']","[(42.8544957, -80.4983709)]",newsrecord,,,,,0.0,delhi,0.0,0.0,0,Norfolk County,2013.0,1.0,0.0,,,Wednesday,left_imperfect_match,105,78,0,0,0,0,1,1,0,0,1,0,1,['Haldimand-Norfolk'],1,0,1,2283,3528052,35,ON,28,Haldimand-Norfolk,52,Norfolk County,11.068885834882288,4.619073091157083,4.973279507552487,10.385944565501662,8.644706511715198,3,0.0,0.0,2822.0,0.0,0.0,0.0,,1.0,0.865,1.11,,,0.9153846153846155,1.0976923076923077,3.4615384615384617,1.8461538461538463,0.8649999999999999,1.11,3.0,1.0,0.8600000000000001,0.8600000000000001,0.9500000000000001,0.9500000000000001,0.9566666666666667,0.865,0.865,1.07,1.07,1.115,1.115,1.125,1.11,1.11,0.01550000000000002,0.02833333333333334,-0.007500000000000062,-0.04583333333333345,1
830,delhi news record,,1.11,,400.0,10.0,287.0,10.0,2019,0.0,2019.0,Thursday,,1.11,,400.0,delhi newsrecord,both,,[nan],,Thursday,0.0,T,delhi,newsrecord,postmedia network inc.,,ON,,postmedia network inc.,"['delhi ,ON, Canada']","[(42.8544957, -80.4983709)]",newsrecord,,,,,0.0,delhi,0.0,0.0,1,Norfolk County,2013.0,1.0,0.0,,,Wednesday,left_imperfect_match,105,78,0,0,0,0,1,1,0,0,1,0,1,['Haldimand-Norfolk'],1,0,1,2283,3528052,35,ON,28,Haldimand-Norfolk,52,Norfolk County,11.068885834882288,4.619073091157083,4.973279507552487,10.385944565501662,8.644706511715198,3,0.0,0.0,2768.0,0.0,0.0,0.0,,1.0,0.865,1.11,,,0.9153846153846155,1.0976923076923077,3.4615384615384617,1.8461538461538463,0.8649999999999999,1.11,3.0,1.0,0.8600000000000001,0.8600000000000001,0.9500000000000001,0.9500000000000001,0.9566666666666667,0.865,0.865,1.07,1.07,1.115,1.115,1.125,1.11,1.11,0.01550000000000002,0.02833333333333334,-0.007500000000000062,-0.04583333333333345,1
915,,,,,,,,,2013,,,,,,,,Orillia Orillia Packet and Times,,,[nan],,,0.0,,Orillia,Orillia Packet and Times,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Orillia,2013.0,0.0,0.0,0.0,0.0,,right_only,4,4,0,0,0,0,0,0,0,0,0,0,0,['Simcoe'],1,0,1,2396,3543052,35,ON,43,Simcoe,52,Orillia,10.35028652413727,4.623991940228679,4.977423159890142,10.299575498831695,8.280204233279974,2,0.0,0.0,0.0,23985.0,23986.0,1.0,1.0,2.0,2.88,2.88,11993.0,11993.0,3.096,3.096,2.6,2.0,3.15,3.15,2.0,1.0,2.88,3.15,3.15,3.15,3.15,3.15,3.15,2.88,3.15,3.15,3.15,3.15,3.15,3.15,0.05400000000000006,0.05400000000000006,-4.440892098500626e-16,-4.440892098500626e-16,1
916,,,,,,,,,2014,,,,,,,,Orillia Orillia Packet and Times,,,[nan],,,0.0,,Orillia,Orillia Packet and Times,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Orillia,2013.0,0.0,0.0,0.0,0.0,,right_only,4,4,0,0,0,0,0,0,0,0,0,0,0,['Simcoe'],1,0,1,2396,3543052,35,ON,43,Simcoe,52,Orillia,10.35028652413727,4.623991940228679,4.977423159890142,10.299575498831695,8.280204233279974,2,0.0,0.0,0.0,24142.0,24142.666666666668,0.6666666666666667,1.0,2.0,3.15,3.15,12071.333333333334,12071.333333333334,3.096,3.096,2.6,2.0,3.15,3.15,2.0,1.0,2.88,3.15,3.15,3.15,3.15,3.15,3.15,2.88,3.15,3.15,3.15,3.15,3.15,3.15,0.05400000000000006,0.05400000000000006,-4.440892098500626e-16,-4.440892098500626e-16,1
917,,,,,,,,,2015,,,,,,,,Orillia Orillia Packet and Times,,,[nan],,,0.0,,Orillia,Orillia Packet and Times,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Orillia,2013.0,0.0,0.0,0.0,0.0,,right_only,4,4,0,0,0,0,0,0,0,0,0,0,0,['Simcoe'],1,0,1,2396,3543052,35,ON,43,Simcoe,52,Orillia,10.35028652413727,4.623991940228679,4.977423159890142,10.299575498831695,8.280204233279974,3,2500.0,2500.0,0.0,24346.0,24346.33333333333,0.3333333333333333,0.9068774134270353,2.0,3.15,3.15,11448.777777777776,12173.166666666664,3.096,3.096,2.6,2.0,3.15,3.15,2.0,1.0,2.88,3.15,3.15,3.15,3.15,3.15,3.15,2.88,3.15,3.15,3.15,3.15,3.15,3.15,0.05400000000000006,0.05400000000000006,-4.440892098500626e-16,-4.440892098500626e-16,1
918,,,,,,,,,2016,,,,,,,,Orillia Orillia Packet and Times,,,[nan],,,0.0,,Orillia,Orillia Packet and Times,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Orillia,2013.0,0.0,0.0,0.0,0.0,,right_only,4,4,0,0,0,0,0,0,0,0,0,0,0,['Simcoe'],1,0,1,2396,3543052,35,ON,43,Simcoe,52,Orillia,10.35028652413727,4.623991940228679,4.977423159890142,10.299575498831695,8.280204233279974,3,0.0,0.0,0.0,24297.0,24297.0,0.0,1.0,2.0,3.15,3.15,12148.5,12148.5,3.096,3.096,2.6,2.0,3.15,3.15,2.0,1.0,2.88,3.15,3.15,3.15,3.15,3.15,3.15,2.88,3.15,3.15,3.15,3.15,3.15,3.15,0.05400000000000006,0.05400000000000006,-4.440892098500626e-16,-4.440892098500626e-16,1
919,,,,,,,,,2017,,,,,,,,Orillia Orillia Packet and Times,,,[nan],,,0.0,,Orillia,Orillia Packet and Times,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Orillia,2013.0,0.0,0.0,0.0,0.0,,right_only,4,4,0,0,0,0,0,0,0,0,0,0,0,['Simcoe'],1,0,1,2396,3543052,35,ON,43,Simcoe,52,Orillia,10.35028652413727,4.623991940228679,4.977423159890142,10.299575498831695,8.280204233279974,3,0.0,0.0,0.0,24509.0,24509.0,0.0,1.0,2.0,3.15,3.15,12254.5,12254.5,3.096,3.096,2.6,2.0,3.15,3.15,2.0,1.0,2.88,3.15,3.15,3.15,3.15,3.15,3.15,2.88,3.15,3.15,3.15,3.15,3.15,3.15,0.05400000000000006,0.05400000000000006,-4.440892098500626e-16,-4.440892098500626e-16,1
920,orillia today,24509.0,3.15,,1160.0,10.0,161.0,10.0,2018,2017.0,1.0,Thursday,24509.0,3.15,,1160.0,orillia today,both,,[nan],,Thursday,24506.0,T,orillia,orillia today,metroland media group ltd.,0.0,ON,24506.0,metroland media group ltd.,"['orillia ,ON, Canada']","[(44.6066135, -79.4169256)]",,,,,,0.0,orillia,0.0,0.0,1,Orillia,2013.0,0.0,24506.0,0.0,24506.0,Thursday,perfect_match,336,242,1,1,1,1,1,1,1,0,1,1,1,['Simcoe'],0,1,1,2396,3543052,35,ON,43,Simcoe,52,Orillia,10.35028652413727,4.623991940228679,4.977423159890142,10.299575498831695,8.280204233279974,2,0.0,0.0,0.0,24506.0,24506.0,0.0,1.0,1.0,3.15,3.15,24506.0,24506.0,3.096,3.096,2.6,2.0,3.15,3.15,2.0,1.0,2.88,3.15,3.15,3.15,3.15,3.15,3.15,2.88,3.15,3.15,3.15,3.15,3.15,3.15,0.05400000000000006,0.05400000000000006,-4.440892098500626e-16,-4.440892098500626e-16,1
921,orillia today,24512.0,3.15,,1160.0,10.0,161.0,10.0,2019,2018.0,1.0,Thursday,24512.0,3.15,,1160.0,orillia today,both,,[nan],,Thursday,24405.0,T,orillia,orillia today,metroland media group ltd.,0.0,ON,24405.0,metroland media group ltd.,"['orillia ,ON, Canada']","[(44.6066135, -79.4169256)]",,,,,,0.0,orillia,0.0,0.0,1,Orillia,2013.0,0.0,24405.0,0.0,24405.0,Thursday,perfect_match,336,242,1,1,1,1,1,1,1,0,1,1,1,['Simcoe'],0,1,1,2396,3543052,35,ON,43,Simcoe,52,Orillia,10.35028652413727,4.623991940228679,4.977423159890142,10.299575498831695,8.280204233279974,2,0.0,0.0,0.0,24405.0,24405.0,0.0,1.0,1.0,3.15,3.15,24405.0,24405.0,3.096,3.096,2.6,2.0,3.15,3.15,2.0,1.0,2.88,3.15,3.15,3.15,3.15,3.15,3.15,2.88,3.15,3.15,3.15,3.15,3.15,3.15,0.05400000000000006,0.05400000000000006,-4.440892098500626e-16,-4.440892098500626e-16,1
929,barrhaven independent,,,,,6.0,220.0,5.0,2013,0.0,2015.0,Friday,,,,,barrhaven independent,both,,[nan],,Friday,17138.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,17138.0,the morris group,"['barrhaven ,ON, Canada']","[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,Ottawa,2013.0,0.0,17138.0,0.0,17138.0,Friday,right_only,31,23,0,1,0,1,1,1,1,0,1,1,1,['Ottawa'],0,0,0,2154,3506008,35,ON,6,Ottawa,8,Ottawa,13.747598887483091,4.661550519424199,4.942356453342962,10.644400563290736,12.566540387707603,15,96235.0,99559.0,3324.0,271774.0,271774.0,0.0,0.7318875510660242,9.0,2.1746153846153846,1.3166666666666667,24755.533333333333,30197.11111111111,2.0470358741787313,1.0937389770723103,15.761904761904763,9.0,2.804852941176471,,8.529411764705882,0.0,2.1746153846153846,2.0076923076923077,2.0042857142857144,2.0095238095238095,1.6405555555555555,2.8225000000000002,2.785,1.3166666666666667,0.9166666666666666,1.0777777777777777,1.0777777777777777,1.11125,,,-0.024972222222222205,-0.10662881562881554,,0.5722222222222221,1
930,barrhaven independent,,,,,6.0,220.0,5.0,2014,0.0,2015.0,Friday,,,,,barrhaven independent,both,,[nan],,Friday,15733.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,15733.0,the morris group,"['barrhaven ,ON, Canada']","[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,Ottawa,2013.0,0.0,15733.0,0.0,15733.0,Friday,right_only,31,23,0,1,0,1,1,1,1,0,1,1,1,['Ottawa'],0,0,0,2154,3506008,35,ON,6,Ottawa,8,Ottawa,13.747598887483091,4.661550519424199,4.942356453342962,10.644400563290736,12.566540387707603,16,100172.0,104515.0,4343.0,265338.0,269800.0,4462.0,0.7207832974900819,9.0,2.0076923076923077,0.9166666666666666,23394.6875,29977.777777777777,2.0470358741787313,1.0937389770723103,15.761904761904763,9.0,2.804852941176471,,8.529411764705882,0.0,2.1746153846153846,2.0076923076923077,2.0042857142857144,2.0095238095238095,1.6405555555555555,2.8225000000000002,2.785,1.3166666666666667,0.9166666666666666,1.0777777777777777,1.0777777777777777,1.11125,,,-0.024972222222222205,-0.10662881562881554,,0.5722222222222221,1
931,barrhaven independent,,0.65,176.0,353.0,6.0,220.0,5.0,2015,0.0,2015.0,Friday,,0.65,176.0,353.0,barrhaven independent,both,,[nan],,Friday,14328.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,14328.0,the morris group,"['barrhaven ,ON, Canada']","[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,Ottawa,2013.0,0.0,14328.0,0.0,14328.0,Friday,perfect_match,31,23,0,1,0,1,1,1,1,0,1,1,1,['Ottawa'],0,0,0,2154,3506008,35,ON,6,Ottawa,8,Ottawa,13.747598887483091,4.661550519424199,4.942356453342962,10.644400563290736,12.566540387707603,16,92149.0,98149.0,5000.0,269079.0,269079.0,0.0,0.7327300750487435,9.0,2.0042857142857144,1.0777777777777777,24481.866666666665,29897.666666666668,2.0470358741787313,1.0937389770723103,15.761904761904763,9.0,2.804852941176471,,8.529411764705882,0.0,2.1746153846153846,2.0076923076923077,2.0042857142857144,2.0095238095238095,1.6405555555555555,2.8225000000000002,2.785,1.3166666666666667,0.9166666666666666,1.0777777777777777,1.0777777777777777,1.11125,,,-0.024972222222222205,-0.10662881562881554,,0.5722222222222221,1
932,barrhaven independent,,0.75,,353.0,6.0,220.0,5.0,2016,0.0,2016.0,Friday,,0.75,,353.0,barrhaven independent,both,,[nan],,Friday,12923.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,12923.0,the morris group,"['barrhaven ,ON, Canada']","[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,Ottawa,2013.0,0.0,12923.0,0.0,12923.0,Friday,perfect_match,31,23,0,1,0,1,1,1,1,0,1,1,1,['Ottawa'],0,0,0,2154,3506008,35,ON,6,Ottawa,8,Ottawa,13.747598887483091,4.661550519424199,4.942356453342962,10.644400563290736,12.566540387707603,16,40575.0,46527.0,5952.0,269478.0,269478.0,0.0,0.8527649878957612,9.0,2.0095238095238095,1.0777777777777777,24308.076923076922,29942.0,2.0470358741787313,1.0937389770723103,15.761904761904763,9.0,2.804852941176471,,8.529411764705882,0.0,2.1746153846153846,2.0076923076923077,2.0042857142857144,2.0095238095238095,1.6405555555555555,2.8225000000000002,2.785,1.3166666666666667,0.9166666666666666,1.0777777777777777,1.0777777777777777,1.11125,,,-0.024972222222222205,-0.10662881562881554,,0.5722222222222221,1
933,barrhaven independent,,0.85,,353.0,6.0,220.0,5.0,2017,0.0,2017.0,Friday,,0.85,,353.0,barrhaven independent,both,,[nan],,Friday,11518.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,11518.0,the morris group,"['barrhaven ,ON, Canada']","[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,Ottawa,2013.0,0.0,11518.0,0.0,11518.0,Friday,perfect_match,31,23,0,1,0,1,1,1,1,0,1,1,1,['Ottawa'],0,0,0,2154,3506008,35,ON,6,Ottawa,8,Ottawa,13.747598887483091,4.661550519424199,4.942356453342962,10.644400563290736,12.566540387707603,13,21185.0,25468.5,4283.5,264324.0,264324.0,0.0,0.9121147027614587,8.0,1.6405555555555555,1.11125,28828.325,33040.5,2.0470358741787313,1.0937389770723103,15.761904761904763,9.0,2.804852941176471,,8.529411764705882,0.0,2.1746153846153846,2.0076923076923077,2.0042857142857144,2.0095238095238095,1.6405555555555555,2.8225000000000002,2.785,1.3166666666666667,0.9166666666666666,1.0777777777777777,1.0777777777777777,1.11125,,,-0.024972222222222205,-0.10662881562881554,,0.5722222222222221,1
934,barrhaven independent,,1.11,,353.0,6.0,168.0,5.0,2018,2016.0,2.0,Friday,,1.11,,353.0,barrhaven independent,both,,[nan],,Friday,10113.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,10113.0,the morris group,"['barrhaven ,ON, Canada']","[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,Ottawa,2013.0,0.0,10113.0,0.0,10113.0,Friday,perfect_match,31,23,0,1,0,1,1,1,1,0,1,1,1,['Ottawa'],0,0,0,2154,3506008,35,ON,6,Ottawa,8,Ottawa,13.747598887483091,4.661540519424199,4.942356453342962,10.644400563290736,12.566540387707603,9,104334.0,109287.0,4953.0,0.0,0.0,0.0,0.0,0.0,2.8225000000000002,,18174.5,,2.0470358741787313,1.0937389770723103,15.761904761904763,9.0,2.804852941176471,,8.529411764705882,0.0,2.1746153846153846,2.0076923076923077,2.0042857142857144,2.0095238095238095,1.6405555555555555,2.8225000000000002,2.785,1.3166666666666667,0.9166666666666666,1.0777777777777777,1.0777777777777777,1.11125,,,-0.024972222222222205,-0.10662881562881554,,0.5722222222222221,1
935,barrhaven independent,,1.11,,353.0,6.0,168.0,5.0,2019,2016.0,3.0,Friday,,1.11,,353.0,barrhaven independent,both,,[nan],,Friday,8708.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,8708.0,the morris group,"['barrhaven ,ON, Canada']","[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,Ottawa,2013.0,0.0,8708.0,0.0,8708.0,Friday,perfect_match,31,23,0,1,0,1,1,1,1,0,1,1,1,['Ottawa'],0,0,0,2154,3506008,35,ON,6,Ottawa,8,Ottawa,13.747598887483091,4.661550519424199,4.942356453342962,10.644400563290736,12.566540387707603,8,74302.0,80262.0,5960.0,0.0,0.0,0.0,0.0,0.0,2.785,,20105.75,,2.0470358741787313,1.0937389770723103,15.761904761904763,9.0,2.804852941176471,,8.529411764705882,0.0,2.1746153846153846,2.0076923076923077,2.0042857142857144,2.0095238095238095,1.6405555555555555,2.8225000000000002,2.785,1.3166666666666667,0.9166666666666666,1.0777777777777777,1.0777777777777777,1.11125,,,-0.024972222222222205,-0.10662881562881554,,0.5722222222222221,1
936,,,,,,,,,2013,,,,,,,,Niagara Falls Review,,,[nan],,,0.0,,Niagara Falls,Review,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Pelham,2013.0,0.0,0.0,0.0,0.0,,right_only,3,3,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2272,3526028,35,ON,26,Niagara,28,Pelham,9.753245889205585,4.635699391022914,4.982235819574558,10.631350120184527,8.287780027088433,5,10910.0,10986.0,76.0,186373.0,186373.0,0.0,0.9443349429212754,3.0,1.633333333333333,2.015,30936.8,47899.333333333336,1.6891666666666665,2.09875,5.0,3.0,2.3775,3.86,4.0,2.0,1.633333333333333,1.655,1.6716666666666666,1.7966666666666666,1.7966666666666666,2.3649999999999998,2.39,2.015,2.0475,2.0725,2.26,2.26,3.86,3.86,0.07025000000000006,0.046833333333333345,0.7999999999999996,0.2966666666666665,1
937,,,,,,,,,2014,,,,,,,,Niagara Falls Review,,,[nan],,,0.0,,Niagara Falls,Review,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Pelham,2013.0,0.0,0.0,0.0,0.0,,right_only,3,3,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2272,3526028,35,ON,26,Niagara,28,Pelham,9.753245889205585,4.635699391022914,4.982235819574558,10.631350120184527,8.287780027088433,5,5764.0,5764.0,0.0,158564.0,158564.0,0.0,0.9649238109147559,3.0,1.655,2.0475,33417.625,42635.5,1.6891666666666665,2.09875,5.0,3.0,2.3775,3.86,4.0,2.0,1.633333333333333,1.655,1.6716666666666666,1.7966666666666666,1.7966666666666666,2.3649999999999998,2.39,2.015,2.0475,2.0725,2.26,2.26,3.86,3.86,0.07025000000000006,0.046833333333333345,0.7999999999999996,0.2966666666666665,1
938,,,,,,,,,2015,,,,,,,,Niagara Falls Review,,,[nan],,,0.0,,Niagara Falls,Review,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Pelham,2013.0,0.0,0.0,0.0,0.0,,right_only,3,3,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2272,3526028,35,ON,26,Niagara,28,Pelham,9.753245889205585,4.635699391022914,4.982235819574558,10.631350120184527,8.287780027088433,5,6817.0,6817.0,0.0,166317.0,166317.0,0.0,0.9606258736007948,3.0,1.6716666666666666,2.0725,34210.75,43342.0,1.6891666666666665,2.09875,5.0,3.0,2.3775,3.86,4.0,2.0,1.633333333333333,1.655,1.6716666666666666,1.7966666666666666,1.7966666666666666,2.3649999999999998,2.39,2.015,2.0475,2.0725,2.26,2.26,3.86,3.86,0.07025000000000006,0.046833333333333345,0.7999999999999996,0.2966666666666665,1
939,,,,,,,,,2016,,,,,,,,Niagara Falls Review,,,[nan],,,0.0,,Niagara Falls,Review,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Pelham,2013.0,0.0,0.0,0.0,0.0,,right_only,3,3,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2272,3526028,35,ON,26,Niagara,28,Pelham,9.753245889205585,4.635699391022914,4.982235819574558,10.631350120184527,8.287780027088433,5,6782.0,6782.0,0.0,162426.0,162426.0,0.0,0.9599191527587349,3.0,1.7966666666666666,2.26,26682.25,33315.666666666664,1.6891666666666665,2.09875,5.0,3.0,2.3775,3.86,4.0,2.0,1.633333333333333,1.655,1.6716666666666666,1.7966666666666666,1.7966666666666666,2.3649999999999998,2.39,2.015,2.0475,2.0725,2.26,2.26,3.86,3.86,0.07025000000000006,0.046833333333333345,0.7999999999999996,0.2966666666666665,1
940,,,,,,,,,2017,,,,,,,,Niagara Falls Review,,,[nan],,,0.0,,Niagara Falls,Review,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Pelham,2013.0,0.0,0.0,0.0,0.0,,right_only,3,3,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2272,3526028,35,ON,26,Niagara,28,Pelham,9.753245889205585,4.635699391022914,4.982235819574558,10.631350120184527,8.287780027088433,5,6627.0,6627.0,0.0,163071.5,163071.5,0.0,0.960948387876145,3.0,1.7966666666666666,2.26,42424.625,54357.166666666664,1.6891666666666665,2.09875,5.0,3.0,2.3775,3.86,4.0,2.0,1.633333333333333,1.655,1.6716666666666666,1.7966666666666666,1.7966666666666666,2.3649999999999998,2.39,2.015,2.0475,2.0725,2.26,2.26,3.86,3.86,0.07025000000000006,0.046833333333333345,0.7999999999999996,0.2966666666666665,1
941,,,,,,,,,2018,,,,,,,,Niagara Falls Review,,,[nan],,,0.0,,Niagara Falls,Review,metroland media group ltd.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,Pelham,2013.0,0.0,0.0,0.0,0.0,,right_only,3,3,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2272,3526028,35,ON,26,Niagara,28,Pelham,9.753245889205585,4.635699391022914,4.982235819574558,10.631350120184527,8.287780027088433,4,0.0,0.0,0.0,157386.0,157386.0,0.0,1.0,2.0,2.3649999999999998,3.86,78693.0,78693.0,1.6891666666666665,2.09875,5.0,3.0,2.3775,3.86,4.0,2.0,1.633333333333333,1.655,1.6716666666666666,1.7966666666666666,1.7966666666666666,2.3649999999999998,2.39,2.015,2.0475,2.0725,2.26,2.26,3.86,3.86,0.07025000000000006,0.046833333333333345,0.7999999999999996,0.2966666666666665,1
